,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
661,688171,纬德信息,1.19,20.48,20.79,19.52,19.61,0.24,4.01,0.93,44.26,7652,15605156.0,20.24,1715679232,390345585,1.688171,沪A
662,301169,零点有数,1.19,35.0,36.38,33.34,33.57,0.41,11.95,1.34,-52.63,21575,75821522.0,34.59,2528392090,632098040,0.301169,深A
663,001266,宏英智能,1.18,34.25,34.7,32.9,33.01,0.4,7.32,0.76,18.8,13445,45880742.0,33.85,2515320000,628830000,0.001266,深A
664,300629,新劲刚,1.17,23.27,24.02,22.25,22.41,0.27,4.93,1.29,23.65,51443,120182768.0,23.0,3255129791,2427158082,0.300629,深A
665,301101,明月镜片,1.17,32.78,33.67,31.32,31.33,0.38,7.23,1.18,49.78,21426,69548176.0,32.4,4403711092,971321848,0.301101,深A
666,300559,佳发教育,1.17,9.5,9.68,9.0,9.1,0.11,1.9,0.93,62.72,56641,52858512.0,9.39,3795388387,2837617871,0.300559,深A
667,002698,博实股份,1.17,10.39,10.45,10.11,10.21,0.12,0.2,0.88,17.34,16014,16551794.0,10.27,10624294500,8360400288,0.002698,深A
668,688335,复洁环保,1.17,26.89,27.21,25.99,26.12,0.31,0.28,0.89,26.92,1364,3655125.0,26.58,1950103350,1314648470,1.688335,沪A
669,300980,祥源新材,1.16,26.1,26.28,24.97,25.01,0.3,1.27,0.74,45.43,4331,11184517.0,25.8,1876539262,887610262,0.300980,深A
670,301004,嘉益股份,1.16,20.05,20.66,19.31,19.8,0.23,16.88,0.85,15.19,42199,85230798.0,19.82,2005000000,501250000,0.301004,深A
671,688777,中控技术,1.16,66.26,67.47,63.97,64.05,0.76,0.85,0.83,137.42,23175,152718848.0,65.5,32919491980,18027923265,1.688777,沪A
672,002426,胜利精密,1.16,1.75,1.77,1.68,1.7,0.02,1.37,0.96,192.3,423777,73534292.0,1.73,6022656008,5424875267,0.002426,深A
673,300488,恒锋工具,1.15,21.06,21.58,20.0,20.31,0.24,1.75,1.22,29.86,23854,50072798.0,20.82,3489205658,2878830880,0.300488,深A
674,002501,*ST利源,1.15,1.76,1.83,1.7,1.81,0.02,0.6,2.22,-20.43,208202,36891879.0,1.74,6248000000,6107609651,0.002501,深A
675,688110,东芯股份,1.14,32.72,32.77,31.31,31.5,0.37,4.4,0.83,32.85,38234,123471280.0,32.35,14470412082,2845206929,1.688110,沪A
676,300063,天龙集团,1.14,3.54,3.68,3.41,3.44,0.04,2.95,1.3,35.61,179655,63862628.0,3.5,2654546703,2154490905,0.300063,深A
677,600521,华海药业,1.14,15.94,16.44,15.42,15.5,0.18,2.13,1.3,43.17,309733,495262464.0,15.76,23778591947,23186500647,1.600521,沪A
678,300318,博晖创新,1.14,6.2,6.23,5.95,6.02,0.07,1.02,0.89,-95.61,81381,49810794.0,6.13,5064783069,4938185232,0.300318,深A
679,300346,南大光电,1.14,34.57,35.6,33.14,33.14,0.39,3.26,0.87,44.81,128641,443587808.0,34.18,14459135191,13642871116,0.300346,深A
680,300382,斯莱克,1.14,10.64,10.83,10.1,10.2,0.12,1.52,0.59,35.41,88467,93367007.0,10.52,6175485962,6174882674,0.300382,深A
681,301052,果麦文化,1.14,33.78,34.1,32.1,32.79,0.38,3.28,0.51,145.05,5913,19864080.0,33.4,2433509072,608377800,0.301052,深A
682,301198,喜悦智行,1.14,26.7,28.28,26.31,27.16,0.3,30.67,6.63,49.92,72715,199023958.0,26.4,2670000000,632975912,0.301198,深A
683,301206,三元生物,1.13,64.17,65.43,62.11,62.95,0.72,7.39,0.87,34.48,23637,152187317.0,63.45,8655493446,2052254716,0.301206,深A
684,300306,远方信息,1.13,10.74,11.0,10.21,10.34,0.12,12.24,1.47,58.92,185827,197570867.0,10.62,2888617276,1631012164,0.300306,深A
685,688789,宏华数科,1.12,154.72,155.38,147.01,150.99,1.72,2.4,1.04,40.27,3881,59046004.0,153.0,11758720000,2498728000,1.688789,沪A
686,603081,大丰实业,1.12,10.8,11.24,10.23,10.42,0.12,1.48,2.02,15.84,59605,64487667.0,10.68,4418128163,4339590563,1.603081,沪A
687,000893,亚钾国际,1.12,39.6,41.98,37.18,37.5,0.44,3.16,1.1,26.74,239417,950842768.0,39.16,29973369571,29968914571,0.000893,深A
688,688626,翔宇医疗,1.12,30.71,31.16,29.18,29.9,0.34,2.85,1.2,129.62,14579,44779523.0,30.37,4913600000,1573230306,1.688626,沪A
689,300839,博汇股份,1.12,16.28,16.79,15.75,15.88,0.18,1.75,0.97,27.06,10509,17123015.0,16.1,2201056000,979992671,0.300839,深A
690,600278,东方创业,1.11,7.28,7.4,6.96,7.06,0.08,2.37,0.97,18.15,161099,115199760.0,7.2,6432079676,4942495813,1.600278,沪A
691,605118,力鼎光电,1.11,11.87,11.88,11.37,11.51,0.13,4.66,1.09,27.65,19124,22325581.0,11.74,4835737105,486670000,1.605118,沪A
692,000935,四川双马,1.1,18.3,18.62,17.65,17.9,0.2,0.82,1.18,13.14,62755,114717676.0,18.1,13970958094,13970958094,0.000935,深A
693,688569,铁科轨道,1.1,16.57,16.88,16.01,16.19,0.18,0.78,1.19,18.72,10091,16775590.0,16.39,3490747219,2146809730,1.688569,沪A
694,603617,君禾股份,1.1,12.9,13.0,12.33,12.66,0.14,0.6,0.62,37.81,12052,15359411.0,12.76,3363441433,2591530433,1.603617,沪A
695,600602,云赛智联,1.1,6.45,6.68,6.06,6.19,0.07,3.46,1.31,30.05,371378,240477218.0,6.38,8821493785,6929254286,1.600602,沪A
696,600815,厦工股份,1.09,2.78,2.87,2.65,2.68,0.03,0.96,1.04,-644.96,170292,47132934.0,2.75,4931982654,4931982654,1.600815,沪A
697,301023,江南奕帆,1.08,56.86,57.24,54.6,54.99,0.61,2.72,0.75,26.1,2541,14319072.0,56.25,2122782810,530702810,0.301023,深A
698,600359,新农开发,1.08,8.4,8.53,8.03,8.06,0.09,10.47,1.15,17.11,399321,332704896.0,8.31,3204707688,3204707688,1.600359,沪A
699,003020,立方制药,1.08,38.37,39.05,37.2,37.7,0.41,2.09,0.98,18.86,8039,30776495.0,37.96,3554596800,1478708816,0.003020,深A
700,688113,联测科技,1.08,40.33,40.6,38.54,39.18,0.43,0.22,0.54,27.87,873,3486921.0,39.9,2569021000,1624613390,1.688113,沪A
701,688329,艾隆科技,1.08,26.28,27.57,25.32,25.78,0.28,4.38,1.57,-1290.41,19291,51458318.0,26.0,2028816000,1156260239,1.688329,沪A
702,002374,中锐股份,1.08,3.76,3.83,3.61,3.63,0.04,6.62,0.84,80.48,647297,241712268.0,3.72,4090706224,3678265992,0.002374,深A
703,002212,天融信,1.08,9.4,9.55,8.98,9.1,0.1,1.43,0.8,-43.05,165749,154058298.0,9.3,11146643582,10865663576,0.002212,深A
704,300265,通光线缆,1.07,7.55,7.58,7.22,7.33,0.08,0.87,0.85,49.19,31795,23695035.0,7.47,2755539861,2753018637,0.300265,深A
705,002355,兴民智通,1.06,3.83,3.87,3.68,3.7,0.04,0.85,0.8,-9.35,52455,19988538.0,3.79,2376784632,2363748270,0.002355,深A
706,002566,益盛药业,1.05,7.68,7.78,7.36,7.4,0.08,4.73,1.15,23.34,109434,83276356.0,7.6,2541708288,1776954540,0.002566,深A
707,002611,东方精工,1.05,3.85,3.91,3.72,3.74,0.04,0.92,0.8,34.55,100827,38566092.0,3.81,5127961943,4215001691,0.002611,深A
708,688161,威高骨科,1.05,42.5,43.32,41.08,41.08,0.44,1.65,1.17,43.42,5626,23978460.0,42.06,17000000000,1445788673,1.688161,沪A
709,688283,坤恒顺维,1.05,29.0,29.97,27.5,28.0,0.3,6.03,1.38,-994.72,10573,30923410.0,28.7,2436000000,508408483,1.688283,沪A
710,002649,博彦科技,1.04,9.68,9.94,9.32,9.44,0.1,2.46,1.18,27.3,129985,125595373.0,9.58,5727315729,5111896235,0.002649,深A
711,600298,安琪酵母,1.04,40.74,41.2,39.02,39.59,0.42,1.88,1.22,27.14,155238,626610800.0,40.32,33923910498,33573057618,1.600298,沪A
712,300727,润禾材料,1.03,21.5,21.6,20.51,21.0,0.22,0.97,0.98,26.68,10898,23257802.0,21.28,2727920000,2421519544,0.300727,深A
713,300609,汇纳科技,1.03,12.71,12.92,12.12,12.19,0.13,3.21,0.71,-17.68,30165,38027582.0,12.58,1549506477,1195412105,0.300609,深A
714,300268,佳沃食品,1.03,26.41,26.95,25.05,25.11,0.27,7.26,0.75,10.44,96918,253751507.0,26.14,4600622000,3527206037,0.300268,深A
715,605056,咸亨国际,1.03,12.75,12.98,12.17,12.56,0.13,2.31,1.34,72.48,9228,11687146.0,12.62,5100127500,510127500,1.605056,沪A
716,603555,ST贵人,1.02,2.96,2.98,2.84,2.84,0.03,0.67,0.77,456.73,105065,30622674.0,2.93,4651655860,4651655860,1.603555,沪A
717,000726,鲁  泰Ａ,1.02,6.92,7.03,6.75,6.76,0.07,3.74,1.14,9.64,209855,145469057.0,6.85,6146207032,3886174110,0.000726,深A
718,300570,太辰光,1.02,11.88,12.0,11.39,11.59,0.12,1.0,1.14,29.02,19475,22795200.0,11.76,2732361984,2302713587,0.300570,深A
719,000931,中 关 村,1.02,5.94,6.13,5.66,5.79,0.06,1.02,1.28,-171.66,76349,45391655.0,5.88,4473574273,4432380373,0.000931,深A
720,603895,天永智能,1.02,18.85,19.0,18.0,18.52,0.19,0.67,0.82,55.04,7202,13462842.0,18.66,2037308000,2037308000,1.603895,沪A
721,688236,春立医疗,1.02,16.87,17.06,15.9,16.43,0.17,1.68,1.05,21.9,5361,8977067.0,16.7,6482803600,537233585,1.688236,沪A
722,002538,司尔特,1.02,7.95,8.21,7.65,7.87,0.08,3.09,1.29,10.99,257771,205542215.0,7.87,6785768316,6629691730,0.002538,深A
723,300118,东方日升,1.01,21.9,22.4,21.0,21.31,0.22,5.01,0.64,23.2,351873,765796208.0,21.68,19739782708,15375672362,0.300118,深A
724,600578,京能电力,1.01,2.99,3.07,2.82,2.88,0.03,0.81,0.9,17.04,542519,161747427.0,2.96,19987141039,19987141039,1.600578,沪A
725,603776,永安行,1.01,11.99,12.3,11.5,11.7,0.12,1.43,1.02,56.56,33322,40099463.0,11.87,2798776133,2784322188,1.603776,沪A
726,301130,西点药业,1.01,45.0,46.49,42.56,42.72,0.45,32.28,0.99,114.98,61839,277451328.0,44.55,3636177435,862179390,0.301130,深A
727,300303,聚飞光电,1.01,4.01,4.01,3.86,3.88,0.04,1.56,1.23,25.69,195156,77073620.0,3.97,5383784621,5017138828,0.300303,深A
728,300479,神思电子,1.01,18.07,18.9,17.38,17.5,0.18,8.94,1.14,-189.74,151641,276456448.0,17.89,3560528431,3064802773,0.300479,深A
729,600416,湘电股份,1.01,14.06,14.22,13.34,13.55,0.14,3.67,1.15,80.9,230592,318708848.0,13.92,16238623714,8838554700,1.600416,沪A
730,603008,喜临门,1.0,24.18,24.29,23.09,23.09,0.24,1.06,0.5,43.43,41142,97694653.0,23.94,9367762090,9367762090,1.603008,沪A
731,688007,光峰科技,1.0,16.16,16.37,15.3,15.3,0.16,1.09,0.58,102.42,31156,49959551.0,16.0,7316551520,4622085382,1.688007,沪A
732,002279,久其软件,1.0,4.04,4.2,3.83,3.93,0.04,2.65,1.46,-28.83,170173,68777263.0,4.0,2870680107,2597263419,0.002279,深A
733,000795,英洛华,1.0,6.07,6.14,5.85,5.9,0.06,2.72,0.86,30.18,308109,185941420.0,6.01,6881462505,6881462505,0.000795,深A
734,688139,海尔生物,1.0,71.85,76.73,70.49,73.8,0.71,3.4,2.46,50.17,62598,456734288.0,71.14,22781605812,13247461297,1.688139,沪A
735,002198,嘉应制药,1.0,5.06,5.12,4.87,4.91,0.05,0.87,0.76,253.19,44088,22173863.0,5.01,2567999831,2567999831,0.002198,深A
736,000812,陕西金叶,1.0,5.06,5.13,4.81,4.9,0.05,4.14,0.89,149.58,317683,159107583.0,5.01,3889584627,3886880406,0.000812,深A
737,600501,航天晨光,1.0,9.12,9.31,8.8,8.83,0.09,2.06,0.86,-88.66,86915,79226525.0,9.03,3842106432,3842106432,1.600501,沪A
738,688082,盛美上海,1.0,74.06,76.3,69.87,71.63,0.73,1.99,0.57,1862.0,6647,49047127.0,73.33,32109238826,2479346612,1.688082,沪A
739,002526,山东矿机,1.0,2.03,2.03,1.97,1.99,0.02,1.06,0.92,23.29,187108,37542216.0,2.01,3619071487,3574640979,0.002526,深A
740,688556,高测股份,0.99,74.23,75.4,70.08,71.2,0.73,3.25,0.79,31.02,39059,284442736.0,73.5,12014229422,8934716590,1.688556,沪A
741,300452,山河药辅,0.99,15.26,15.51,14.58,14.8,0.15,5.38,0.94,20.34,77013,116998005.0,15.11,2752935588,2183123251,0.300452,深A
742,688079,美迪凯,0.99,10.19,10.28,9.71,9.97,0.1,0.79,1.07,68.67,13731,13840437.0,10.09,4089586673,1774112637,1.688079,沪A
743,603729,ST龙韵,0.99,12.24,12.24,11.72,11.88,0.12,0.73,0.57,86.3,6802,8216479.0,12.12,1142457120,1142457120,1.603729,沪A
744,002792,通宇通讯,0.99,11.22,11.25,10.83,11.0,0.11,0.72,0.61,56.19,12757,14179702.0,11.11,4511079159,1990461716,0.002792,深A
745,300199,翰宇药业,0.99,14.29,14.6,13.21,13.35,0.14,10.85,1.04,-56.82,682449,964176496.0,14.15,13102887402,8991212583,0.300199,深A
746,601238,广汽集团,0.99,12.29,12.45,11.89,12.0,0.12,0.56,0.86,10.69,405858,495991200.0,12.17,128602039605,89265170710,1.601238,沪A
747,301222,浙江恒威,0.98,28.8,29.69,27.5,27.55,0.28,13.06,1.03,36.21,31383,90911935.0,28.52,2918401920,691949174,0.301222,深A
748,301046,能辉科技,0.98,28.8,30.14,27.66,28.39,0.28,6.44,1.03,93.01,24062,69551206.0,28.52,4313952000,1076256000,0.301046,深A
749,603520,司太立,0.98,46.42,47.1,44.3,44.5,0.45,0.91,0.63,35.44,22128,102394503.0,45.97,11373683152,11346274463,1.603520,沪A
750,300816,艾可蓝,0.97,25.9,25.97,24.91,25.0,0.25,1.9,0.76,40.03,7013,17984303.0,25.65,2081518250,957669724,0.300816,深A
751,300735,光弘科技,0.97,9.38,9.56,9.12,9.15,0.09,0.86,0.7,39.06,64541,60728618.0,9.29,7265946106,7034053896,0.300735,深A
752,002575,*ST群兴,0.96,4.19,4.19,4.1,4.1,0.04,0.2,0.53,374.0,11950,4943562.0,4.15,2592436800,2466736800,0.002575,深A
753,002323,*ST雅博,0.96,3.15,3.23,3.1,3.18,0.03,0.38,0.7,365.63,81601,25759293.0,3.12,6680693697,6679546467,0.002323,深A
754,000629,攀钢钒钛,0.96,3.15,3.17,3.01,3.05,0.03,0.72,0.77,14.41,618070,190098062.0,3.12,27099532536,27056708664,0.000629,深A
755,300275,梅安森,0.96,11.56,11.71,10.93,11.23,0.11,4.69,0.89,67.77,68397,77688842.0,11.45,2175831928,1686269719,0.300275,深A
756,603221,爱丽家居,0.95,7.4,7.55,7.06,7.11,0.07,4.63,0.67,-41.78,28116,20782466.0,7.33,1776000000,449328000,1.603221,沪A
757,300314,戴维医疗,0.95,9.52,9.58,9.16,9.26,0.09,1.55,1.55,71.5,29335,27620444.0,9.43,2741760000,1802656249,0.300314,深A
758,300288,朗玛信息,0.95,9.53,9.62,9.1,9.23,0.09,2.57,1.05,52.99,63806,60171675.0,9.44,3220581561,2366483796,0.300288,深A
759,002330,得利斯,0.95,7.42,7.44,7.03,7.09,0.07,4.67,0.93,38.67,234295,169566923.0,7.35,4731057222,3723867238,0.002330,深A
760,300240,飞力达,0.94,10.7,11.45,9.9,10.13,0.1,19.89,1.24,20.65,724479,772788128.0,10.6,3938927142,3896580009,0.300240,深A
761,603079,圣达生物,0.94,11.81,11.88,11.31,11.56,0.11,0.68,1.03,24.3,11622,13638129.0,11.7,2021741594,2021741594,1.603079,沪A
762,300575,中旗股份,0.94,27.93,27.96,25.0,26.02,0.26,3.69,0.84,13.32,54274,144523965.0,27.67,5781949898,4108629467,0.300575,深A
763,300622,博士眼镜,0.94,21.52,21.75,20.73,20.83,0.2,3.32,1.02,134.6,35431,75866325.0,21.32,3710447648,2294692255,0.300622,深A
764,301033,迈普医学,0.94,34.44,34.97,33.0,33.5,0.32,2.1,0.59,79.38,3124,10737778.0,34.12,2275208032,511922704,0.301033,深A
765,688004,博汇科技,0.94,22.65,22.81,21.63,22.11,0.21,0.96,0.73,-53.18,3817,8572911.0,22.44,1286520000,900963093,1.688004,沪A
766,603578,三星新材,0.93,15.12,15.36,14.68,14.75,0.14,2.06,1.44,15.25,28695,43311377.0,14.98,2102836861,2102836861,1.603578,沪A
767,300942,易瑞生物,0.93,22.76,23.28,21.8,22.0,0.21,4.17,1.14,19.99,44713,101847216.0,22.55,9123573600,2441164131,0.300942,深A
768,603608,天创时尚,0.93,4.34,4.4,4.12,4.2,0.04,0.72,0.8,-17.02,30138,13030450.0,4.3,1821488812,1821488812,1.603608,沪A
769,603488,展鹏科技,0.93,6.54,6.55,6.23,6.42,0.06,0.56,0.55,1081.9,16481,10676077.0,6.48,1909617478,1909617478,1.603488,沪A
770,600308,华泰股份,0.93,5.45,5.48,5.35,5.4,0.05,2.57,2.23,8.3,300135,162734784.0,5.4,6363209734,6363209734,1.600308,沪A
771,002757,南兴股份,0.92,12.03,12.47,11.51,11.58,0.11,4.81,1.47,11.46,134501,161797829.0,11.92,3554334633,3366039329,0.002757,深A
772,603822,嘉澳环保,0.92,33.91,34.15,32.56,33.13,0.31,1.71,0.65,22.14,12380,41565410.0,33.6,2487810677,2459176361,1.603822,沪A
773,603041,美思德,0.92,10.96,11.0,10.59,10.69,0.1,0.47,0.54,22.55,6675,7267648.0,10.86,2007298704,1544075926,1.603041,沪A
774,601579,会稽山,0.92,14.25,15.5,14.0,14.45,0.13,12.13,1.5,22.6,603114,883761312.0,14.12,7087380000,7087380000,1.601579,沪A
775,605016,百龙创园,0.92,32.89,33.94,31.57,31.9,0.3,3.65,1.84,25.6,23273,76886255.0,32.59,4170452000,2096079700,1.605016,沪A
776,000007,*ST全新,0.92,6.59,6.73,6.36,6.48,0.06,0.9,0.4,-128.44,27878,18313904.0,6.53,2283092610,2035967610,0.000007,深A
777,001202,炬申股份,0.92,14.29,14.64,13.72,13.98,0.13,7.76,0.83,43.54,25013,35482986.0,14.16,1840552000,460738180,0.001202,深A
778,603586,金麒麟,0.92,11.0,11.15,10.58,10.81,0.1,0.6,0.98,59.8,12039,13172526.0,10.9,2238045700,2223250700,1.603586,沪A
779,301199,迈赫股份,0.92,18.71,18.91,17.84,18.0,0.17,4.26,0.67,-98.87,13459,24964631.0,18.54,2494791400,591604849,0.301199,深A
780,688393,安必平,0.91,21.07,21.5,20.68,20.8,0.19,0.46,0.43,25.05,2727,5735163.0,20.88,1966673800,1251654922,1.688393,沪A
781,000830,鲁西化工,0.91,18.86,19.34,17.88,18.01,0.17,3.61,1.01,6.8,527840,991330608.0,18.69,35915456547,27612534523,0.000830,深A
782,688063,派能科技,0.91,166.5,166.5,159.15,161.8,1.5,2.94,0.6,63.61,24101,392385296.0,165.0,25781614745,13670874774,1.688063,沪A
783,002353,杰瑞股份,0.91,33.35,33.91,32.05,32.38,0.3,0.89,0.53,36.62,55201,183136987.0,33.05,31944430633,20653270808,0.002353,深A
784,601001,晋控煤业,0.91,12.25,12.28,11.54,11.7,0.11,2.63,0.89,5.69,439859,529666000.0,12.14,20502825000,20502825000,1.601001,沪A
785,688037,芯源微,0.91,108.08,112.2,101.15,101.5,0.97,3.74,0.94,70.15,16760,180033851.0,107.11,9095580480,4843145860,1.688037,沪A
786,002172,澳洋健康,0.9,3.35,3.47,3.23,3.24,0.03,2.38,1.1,20.01,184341,62218995.0,3.32,2601212563,2590200975,0.002172,深A
787,603327,福蓉科技,0.9,14.54,14.68,13.93,14.06,0.13,3.04,0.81,15.2,31128,44939973.0,14.41,5830540000,1489923251,1.603327,沪A
788,002629,仁智股份,0.9,3.38,3.53,3.22,3.22,0.03,9.06,1.24,-65.79,312204,105867949.0,3.35,1392384240,1164723607,0.002629,深A
789,300843,胜蓝股份,0.89,17.0,17.3,16.2,16.54,0.15,1.49,0.85,27.05,7870,13291661.0,16.85,2531300000,900654900,0.300843,深A
790,002038,双鹭药业,0.89,10.24,10.34,9.77,9.83,0.09,3.79,0.75,41.55,322554,326023152.0,10.15,10520064000,8718368195,0.002038,深A
791,002343,慈文传媒,0.88,4.56,4.72,4.43,4.43,0.04,2.56,0.79,12.08,121072,55457164.0,4.52,2165770568,2160040317,0.002343,深A
792,300634,彩讯股份,0.88,11.42,11.59,10.93,11.02,0.1,1.07,0.78,30.42,44663,50552261.0,11.32,5070606762,4772185603,0.300634,深A
793,002222,福晶科技,0.87,12.7,13.0,12.23,12.34,0.11,1.56,0.92,25.78,66194,83910990.0,12.59,5429250000,5405024344,0.002222,深A
794,600236,桂冠电力,0.87,5.78,5.84,5.63,5.69,0.05,0.13,0.88,14.99,99809,57544830.0,5.73,45560143696,45560143696,1.600236,沪A
795,300971,博亚精工,0.87,21.99,22.35,21.22,21.41,0.19,1.46,0.97,34.11,8694,18977437.0,21.8,1847160000,1313649615,0.300971,深A
796,601952,苏垦农发,0.87,15.05,15.23,14.52,14.58,0.13,2.36,1.0,38.81,324724,486468320.0,14.92,20738900000,20738900000,1.601952,沪A
797,603168,莎普爱思,0.87,8.11,8.12,7.78,7.89,0.07,0.73,0.68,23.65,23431,18776460.0,8.04,2616225167,2616225167,1.603168,沪A
798,300940,南极光,0.86,22.3,23.56,21.3,22.0,0.19,11.57,1.18,90.08,87640,195824879.0,22.11,4225428686,1689790952,0.300940,深A
799,002577,雷柏科技,0.86,9.42,9.54,9.0,9.22,0.08,0.58,0.95,59.35,16450,15429930.0,9.34,2664729600,2664588300,0.002577,深A
800,301237,和顺科技,0.85,34.3,35.2,33.17,33.21,0.29,6.96,0.89,23.37,13209,45208481.0,34.01,2744000000,650589126,0.301237,深A
801,300847,中船汉光,0.85,11.83,12.13,11.34,11.43,0.1,1.75,0.97,31.84,26461,31404966.0,11.73,3501798300,1786642170,0.300847,深A
802,000757,浩物股份,0.85,3.55,3.59,3.4,3.46,0.03,1.58,0.57,-71.02,80607,28399257.0,3.52,2359736514,1814644050,0.000757,深A
803,688733,壹石通,0.85,54.46,55.8,51.6,52.48,0.46,1.63,0.56,56.91,6720,36444281.0,54.0,9920669956,2246124604,1.688733,沪A
804,000738,航发控制,0.85,24.93,25.16,24.09,24.2,0.21,1.2,0.71,38.36,149550,368592208.0,24.72,32787537145,30989570387,0.000738,深A
805,300026,红日药业,0.84,5.97,6.08,5.71,5.75,0.05,6.07,1.1,18.82,1627805,964637408.0,5.92,17934804377,16011629950,0.300026,深A
806,301087,可孚医疗,0.84,46.75,47.25,45.01,45.16,0.39,2.97,0.66,37.33,11564,53730056.0,46.36,7497531250,1823290719,0.301087,深A
807,300523,辰安科技,0.84,19.19,19.4,18.65,18.66,0.16,0.45,0.84,161.55,10473,20004112.0,19.03,4464316273,4448013869,0.300523,深A
808,300922,天秦装备,0.84,24.05,24.4,23.17,23.31,0.2,2.94,0.94,68.01,18005,43106861.0,23.85,2693792400,1474229334,0.300922,深A
809,002410,广联达,0.83,48.46,49.38,46.71,47.0,0.4,0.62,0.71,132.57,61739,297452448.0,48.06,57686185664,48185491206,0.002410,深A
810,688233,神工股份,0.83,54.96,55.5,52.41,52.49,0.45,2.71,0.52,44.06,22586,122489986.0,54.51,8793600000,4581364089,1.688233,沪A
811,603725,天安新材,0.83,6.11,6.26,5.82,5.91,0.05,2.05,0.94,225.68,42014,25524582.0,6.06,1279690620,1254700720,1.603725,沪A
812,688767,博拓生物,0.81,70.56,73.1,67.0,67.89,0.57,6.89,0.76,3.82,15986,113588313.0,69.99,7526400024,1637342048,1.688767,沪A
813,002818,富森美,0.81,12.42,12.49,12.02,12.02,0.1,1.18,0.86,10.27,35302,43559396.0,12.32,9295860035,3706281772,0.002818,深A
814,000409,云鼎科技,0.81,4.97,5.03,4.83,4.84,0.04,1.35,0.73,243.81,54644,26988407.0,4.93,2539327855,2015987283,0.000409,深A
815,603896,寿仙谷,0.81,49.78,49.86,47.88,48.38,0.4,1.07,0.71,32.17,16273,79700476.0,49.38,7592198492,7592198492,1.603896,沪A
816,300015,爱尔眼科,0.81,36.18,36.55,35.06,35.21,0.29,0.98,0.83,80.31,436313,1568010128.0,35.89,196155904752,161261804254,0.300015,深A
817,300561,汇金科技,0.8,8.77,8.92,8.41,8.58,0.07,2.57,0.85,122.42,44880,39230302.0,8.7,2877506941,1532774058,0.300561,深A
818,603029,天鹅股份,0.8,13.91,13.98,13.2,13.52,0.11,2.64,0.83,108.58,24600,33751623.0,13.8,1298359400,1298359400,1.603029,沪A
819,600518,*ST康美,0.8,2.53,2.57,2.42,2.45,0.02,0.44,0.66,-78.7,592514,148059312.0,2.51,35075582726,34440708106,1.600518,沪A
820,300472,新元科技,0.8,8.87,9.13,8.51,8.62,0.07,5.75,0.74,14.12,128963,113344510.0,8.8,2364485843,1990608957,0.300472,深A
821,002507,涪陵榨菜,0.79,36.95,38.0,35.45,35.99,0.29,1.57,0.65,38.28,137396,508818992.0,36.66,32797929313,32429155233,0.002507,深A
822,300903,科翔股份,0.79,22.95,23.5,22.16,22.26,0.18,3.02,1.02,69.39,27932,63997234.0,22.77,5141695096,2124631134,0.300903,深A
823,002578,闽发铝业,0.79,3.83,3.89,3.61,3.7,0.03,1.59,1.05,59.11,141223,53447991.0,3.8,3784397324,3392926811,0.002578,深A
824,002951,金时科技,0.79,7.7,7.77,7.4,7.44,0.06,0.48,0.74,813.99,19315,14740937.0,7.64,3118500000,3118500000,0.002951,深A
825,600448,华纺股份,0.78,3.86,4.18,3.82,3.85,0.03,26.08,1.24,398.05,1642626,651528864.0,3.83,2431103895,2431103895,1.600448,沪A
826,605168,三人行,0.78,116.4,118.0,110.88,112.44,0.9,2.23,0.72,33.72,6813,78078775.0,115.5,8110495920,3558444379,1.605168,沪A
827,301181,标榜股份,0.78,27.3,27.6,26.35,26.36,0.21,6.6,0.76,24.57,14075,38368359.0,27.09,2457000000,582513586,0.301181,深A
828,002512,达华智能,0.78,2.6,2.7,2.51,2.54,0.02,1.79,1.2,-19.39,187480,48822488.0,2.58,2982445783,2728412201,0.002512,深A
829,300369,绿盟科技,0.77,9.12,9.26,8.74,8.8,0.07,2.4,1.36,-15.83,176648,159005051.0,9.05,7283089847,6699292554,0.300369,深A
830,002987,京北方,0.77,23.57,24.3,22.55,22.6,0.18,5.0,1.1,54.65,46460,108960449.0,23.39,5301537262,2191555476,0.002987,深A
831,603123,翠微股份,0.77,13.1,13.48,12.4,12.53,0.1,8.96,1.43,39.9,552918,721115888.0,13.0,10463450312,8084154375,1.603123,沪A
832,600071,凤凰光学,0.76,29.1,29.42,27.8,28.29,0.22,1.15,0.52,-159.79,27411,79103155.0,28.88,8193800170,6910448470,1.600071,沪A
833,300399,天利科技,0.76,9.27,9.34,8.98,9.12,0.07,1.51,1.01,429.55,29387,27078516.0,9.2,1831752000,1804453407,0.300399,深A
834,002386,天原股份,0.76,9.27,9.49,8.89,9.0,0.07,2.89,1.1,10.54,225511,208652809.0,9.2,7238544548,7236012503,0.002386,深A
835,300196,长海股份,0.76,17.23,17.43,16.42,16.47,0.13,2.93,0.57,7.72,72026,123153866.0,17.1,7042156211,4238585634,0.300196,深A
836,000552,靖远煤电,0.76,3.99,4.1,3.77,3.83,0.03,6.04,0.89,5.26,1422567,565789904.0,3.96,9411425555,9398453638,0.000552,深A
837,688596,正帆科技,0.75,16.02,16.4,15.4,15.6,0.12,1.27,0.61,91.25,25733,41267751.0,15.9,4109130000,3251554136,1.688596,沪A
